ID,Age,Education,Neuroticism,Extraversion,Openness to experience,Agreeableness,Conscientiousness,Impulsiveness,Sensation seeking,Alcohol,Amphetamine,Amyl nitrite,Benzodiazepine,Caffeine,Cannabis,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,Legal highs,LSD,Meth,Mushrooms,Nicotine,Semeron,Volatile substance abuse,Gender_Female,Gender_Male,Country_Australia,Country_Canada,Country_New Zealand,Country_Other,Country_Republic of Ireland,Country_UK,Country_USA,Ethnicity_Asian,Ethnicity_Black,Ethnicity_Mixed-Black/Asian,Ethnicity_Mixed-White/Asian,Ethnicity_Mixed-White/Black,Ethnicity_Other,Ethnicity_White
627,2,6,32,36,42,37,44,2,1,6,1,0,0,6,2,6,2,0,2,0,0,0,2,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
628,2,8,35,37,40,40,45,3,5,6,1,2,0,6,2,5,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
629,2,0,21,33,35,54,46,0,3,5,1,1,2,5,5,6,3,0,4,0,0,0,0,0,2,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
630,1,0,48,32,37,53,44,1,1,5,0,0,0,6,3,5,3,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
631,3,0,31,43,50,45,41,3,0,5,0,0,1,6,0,4,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
632,2,0,41,38,56,45,49,1,0,6,1,0,0,6,2,6,1,0,1,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
633,0,8,40,39,44,56,49,1,4,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
634,0,8,48,37,37,37,47,1,0,5,0,2,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
635,1,5,29,51,49,44,44,2,6,5,0,2,2,6,3,5,3,0,2,0,2,3,0,0,2,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
636,2,0,48,41,46,36,37,3,9,6,3,3,6,6,5,5,5,0,5,1,3,3,2,1,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
637,2,8,28,38,45,50,38,2,6,5,2,2,2,6,3,6,2,0,2,0,2,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
638,3,8,29,42,43,46,42,4,5,4,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
639,2,6,32,41,39,48,45,1,2,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
640,0,8,33,36,36,42,52,2,6,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
641,1,1,33,51,52,51,45,5,10,5,1,2,3,6,6,6,4,0,3,0,2,2,2,0,2,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
642,3,8,34,35,49,44,41,3,4,5,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
643,2,5,29,46,52,56,53,3,7,5,1,1,0,4,1,6,0,0,1,0,0,4,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
644,1,5,26,44,44,51,50,2,7,5,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
645,1,7,38,38,34,47,37,3,6,5,3,3,0,5,4,6,5,0,3,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
646,3,8,36,38,44,38,39,7,4,5,0,0,0,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
647,0,8,31,39,44,42,47,3,4,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
648,0,7,23,49,53,32,48,2,7,6,0,0,3,6,5,6,4,0,4,0,0,4,0,3,3,6,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
649,2,5,47,41,53,55,34,7,10,6,2,1,3,4,6,5,3,4,1,3,0,2,1,0,1,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
650,1,8,34,45,37,43,54,4,2,5,2,1,0,2,2,5,2,0,2,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
651,3,5,31,53,59,53,43,7,7,5,2,2,4,6,5,6,4,1,5,0,3,4,2,1,2,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
652,1,5,42,43,49,47,34,4,2,5,0,2,0,6,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
653,0,7,46,48,54,39,34,4,7,5,5,3,4,6,6,6,3,0,3,0,4,5,5,3,4,6,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
654,0,7,29,44,46,44,42,7,7,6,0,0,0,4,3,6,0,0,0,0,0,3,0,0,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
655,2,1,32,46,41,46,49,2,3,5,0,1,0,6,1,6,0,0,0,0,0,0,1,3,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
656,1,5,31,51,43,42,34,5,8,5,0,0,2,6,4,5,0,3,3,0,3,3,3,0,3,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
657,3,7,48,36,48,35,33,7,7,4,0,0,0,6,6,5,2,3,0,0,0,3,2,0,5,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
658,3,6,47,30,55,40,31,8,10,5,1,1,1,6,4,6,1,0,2,1,1,1,1,1,1,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
659,0,5,42,41,49,41,38,6,6,5,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
660,1,0,28,49,57,37,39,7,7,5,3,2,0,6,6,5,5,2,4,0,2,0,2,2,2,6,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
661,1,5,24,43,46,50,43,1,1,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
662,0,8,33,32,41,42,51,1,3,6,0,0,0,6,2,6,0,0,0,0,0,3,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
663,1,8,36,41,48,55,53,5,2,5,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
664,1,0,48,31,44,34,31,3,4,6,1,0,3,6,3,4,0,0,0,0,0,0,1,0,0,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
665,0,8,32,37,50,45,38,5,8,5,0,0,0,6,3,6,0,0,0,0,0,3,0,0,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
666,1,0,47,37,47,45,40,2,5,6,2,2,0,5,2,6,2,1,2,0,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
667,0,3,19,38,47,42,35,6,7,3,0,0,0,6,6,5,0,0,4,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
668,2,7,45,35,54,41,44,3,6,4,2,1,6,4,5,6,4,4,3,5,3,2,2,6,3,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
669,3,8,21,53,47,45,39,4,5,5,0,1,0,6,2,6,0,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
670,1,7,30,46,49,41,41,4,8,6,0,3,5,6,6,6,4,0,3,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
671,0,6,32,41,43,38,39,0,4,5,0,3,0,6,5,5,2,0,0,0,0,3,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
672,2,6,31,45,46,39,43,6,9,2,1,1,0,6,6,6,1,0,1,0,0,0,1,0,1,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
673,0,8,33,40,55,48,48,5,5,2,0,0,0,6,6,4,0,0,0,0,0,1,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
674,0,7,48,47,49,47,48,2,6,5,0,0,0,6,2,5,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
675,0,5,44,35,42,39,34,2,8,3,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
676,2,6,35,38,41,38,36,4,9,3,2,1,0,6,6,6,3,0,3,0,3,3,1,0,3,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
677,0,6,38,40,34,42,44,6,8,3,0,0,0,6,6,6,0,0,0,0,0,6,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
678,1,8,41,38,49,39,37,3,5,6,2,2,0,4,3,5,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
679,0,7,56,24,44,43,26,1,1,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
680,0,7,42,38,42,35,51,2,9,5,4,3,3,6,3,4,3,0,0,0,0,4,0,3,0,3,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
681,3,0,38,34,45,43,26,2,0,6,6,1,3,6,1,4,3,3,6,3,3,3,2,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
682,2,7,24,40,37,39,43,6,8,6,0,2,3,6,3,5,0,0,2,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
683,1,5,49,27,49,45,46,1,3,6,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
684,2,8,41,39,43,42,37,1,4,3,2,2,2,3,3,4,3,1,2,0,2,2,2,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
685,2,6,45,35,54,35,30,7,10,4,0,0,6,6,4,6,0,0,0,0,0,3,0,6,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
686,1,8,32,41,51,40,36,6,7,6,5,3,5,6,6,6,3,0,3,0,2,3,4,0,4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
687,0,7,51,46,55,41,35,6,9,5,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
688,3,4,27,44,39,49,44,1,0,4,1,0,2,5,5,4,1,0,0,0,0,0,1,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
689,2,7,46,47,44,35,46,6,9,2,2,1,3,6,6,6,1,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
690,4,5,44,35,43,43,41,8,7,6,1,0,1,6,1,4,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
691,4,7,40,35,36,33,41,5,4,6,0,0,2,6,0,4,0,0,0,1,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
692,1,8,34,39,39,44,45,2,4,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
693,3,5,38,35,44,41,38,2,3,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
694,2,5,25,38,47,46,46,1,3,6,1,0,0,6,2,6,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
695,2,6,27,36,43,39,40,4,5,5,1,1,0,6,6,5,2,0,2,0,2,2,1,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
696,2,5,34,37,46,51,53,2,2,6,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
697,4,8,28,42,49,33,51,3,6,5,1,1,0,6,6,5,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
698,3,8,21,38,53,53,42,2,6,4,0,0,0,6,6,6,0,0,0,0,0,0,1,0,1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
699,2,8,35,33,52,43,37,3,4,6,5,0,3,6,5,6,2,0,2,1,0,0,3,0,2,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
700,4,7,34,32,41,45,34,3,7,6,2,2,0,6,6,4,2,0,2,0,0,2,2,0,2,6,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
701,2,7,45,41,49,37,43,7,9,5,2,0,2,6,6,6,2,1,3,1,0,3,2,0,2,6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
702,3,4,26,47,49,48,49,2,7,1,1,1,2,6,6,5,0,0,0,0,0,0,0,2,2,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
703,2,8,32,44,50,41,42,6,8,3,1,2,2,4,3,6,0,0,3,0,2,3,2,0,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
704,4,8,23,45,45,37,41,2,6,6,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
705,2,7,28,38,42,39,44,2,4,6,1,1,1,1,6,1,1,1,1,1,1,3,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
706,0,7,23,42,53,55,43,2,5,3,2,2,2,4,6,5,0,0,0,0,0,2,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
707,0,8,34,33,36,40,44,5,3,4,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
708,1,8,35,52,48,42,38,5,7,5,2,2,0,6,5,5,3,0,5,0,3,3,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
709,0,7,40,36,43,48,49,1,4,5,0,3,0,6,3,6,0,0,4,0,3,3,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
710,0,6,27,38,41,47,45,2,1,3,0,0,0,6,4,5,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
711,0,8,45,41,50,39,32,4,9,5,2,3,2,3,6,6,2,0,2,0,3,3,3,0,2,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
712,0,7,30,39,40,50,45,1,3,3,0,0,6,3,6,4,0,0,0,0,0,3,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
713,1,5,41,42,51,44,49,3,4,4,3,0,2,5,3,5,2,0,3,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
714,0,8,41,45,52,54,42,6,8,6,5,2,0,6,6,4,0,0,3,0,0,3,4,0,3,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
715,0,6,43,47,49,36,40,6,10,5,0,0,0,6,5,6,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
716,0,7,42,43,53,54,44,3,7,5,3,0,6,6,6,4,3,3,2,2,0,2,3,3,3,6,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
717,0,7,35,29,37,39,28,7,3,3,0,0,3,6,6,6,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
718,2,8,28,34,44,44,44,2,3,5,1,0,4,4,6,5,2,0,0,0,2,2,2,0,3,6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
719,0,1,35,31,41,39,40,8,9,5,2,0,0,5,6,4,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
720,4,8,32,33,41,40,39,5,7,5,1,2,0,6,2,5,2,0,2,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
721,2,7,48,45,52,42,49,6,8,6,4,3,5,6,6,6,2,0,3,2,2,3,2,0,3,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
722,2,6,51,35,48,48,43,2,3,4,2,1,0,6,6,6,2,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
723,4,6,35,38,46,39,39,1,2,1,1,0,1,6,6,5,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
724,1,8,27,49,48,49,46,4,4,5,0,0,0,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
725,2,7,47,36,51,48,39,4,5,4,3,0,1,6,6,6,4,0,4,0,0,0,1,0,1,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
726,1,5,39,44,51,53,44,3,10,5,2,3,3,6,5,6,4,0,5,0,4,3,4,0,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
727,0,6,56,33,51,35,38,2,4,6,0,3,0,6,4,5,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
728,1,5,39,44,42,44,41,4,5,5,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
729,0,7,23,41,51,41,30,4,6,4,0,0,0,3,3,5,0,0,3,0,0,0,4,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
730,1,1,30,42,47,39,43,7,8,6,2,2,2,6,6,5,2,2,2,2,2,0,4,2,6,6,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
731,2,8,43,40,39,43,42,3,2,5,1,1,0,6,1,6,0,0,1,0,0,0,1,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
732,0,7,28,48,44,42,38,4,7,4,4,2,0,4,5,4,0,0,3,0,0,5,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
733,0,8,48,44,51,42,42,2,5,6,0,2,0,6,5,5,3,0,3,0,0,3,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
734,2,1,42,41,48,41,40,3,4,5,2,2,3,6,6,5,0,0,0,0,0,2,1,0,1,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
735,0,7,43,47,55,33,28,6,8,6,3,3,3,5,6,5,3,0,3,0,3,3,0,0,3,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
736,1,8,38,53,59,53,37,7,9,4,3,2,3,6,5,5,4,0,5,2,3,3,4,3,3,6,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
737,1,8,31,27,26,33,33,1,6,6,2,5,0,6,3,6,4,0,4,0,5,0,1,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
738,1,8,26,51,46,44,55,5,9,5,2,0,0,6,2,5,2,0,2,0,2,2,2,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
739,0,3,48,41,55,51,46,2,7,4,0,0,3,6,6,6,0,0,6,0,3,4,5,3,5,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
740,1,5,35,30,49,40,38,4,8,6,2,0,0,6,6,4,3,0,4,0,0,3,4,0,4,6,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
741,2,7,24,41,50,51,37,6,6,5,3,2,3,6,6,5,3,0,4,0,4,4,5,0,4,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
743,3,5,44,38,48,48,52,5,7,6,1,0,1,6,1,6,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
744,2,8,42,41,41,37,35,1,2,5,0,1,2,5,1,4,0,0,2,0,0,2,1,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
745,1,1,32,40,42,37,47,5,7,1,0,0,0,0,6,6,0,0,0,0,0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
746,3,7,27,41,46,47,30,7,5,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
747,1,1,43,42,38,46,39,2,5,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
748,1,5,35,43,49,45,45,2,5,4,0,2,2,6,6,6,2,0,3,0,2,3,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
749,2,1,40,36,36,43,28,4,5,2,6,2,3,6,6,6,2,2,2,0,2,0,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
750,2,0,21,46,39,53,54,3,4,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
751,2,5,34,40,46,50,41,3,7,5,0,1,1,6,2,5,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
752,1,6,17,49,33,50,50,3,3,6,2,0,0,6,3,6,3,0,2,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
753,1,7,51,38,53,52,28,8,6,6,3,0,5,3,5,4,3,0,4,0,0,4,0,0,3,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
754,1,5,40,47,42,51,45,4,7,5,2,2,0,6,2,5,2,0,2,0,0,2,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
755,1,0,27,43,55,50,38,4,6,4,1,1,2,6,5,5,2,0,1,0,0,3,3,0,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
756,0,7,23,50,56,48,56,2,2,5,4,3,3,6,2,5,3,0,3,3,4,4,4,3,4,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
757,0,5,42,42,42,44,47,3,5,5,0,2,0,5,2,5,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
758,0,7,56,37,45,48,25,7,7,6,6,0,0,5,6,5,0,0,6,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
759,0,7,40,44,46,42,40,5,9,3,3,0,5,6,6,5,3,3,3,0,0,4,0,3,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
760,0,0,14,51,50,50,44,2,7,6,0,2,2,6,3,3,2,2,3,0,3,4,3,6,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
761,1,8,36,33,40,40,37,4,9,6,2,2,2,6,3,6,3,0,3,3,2,5,0,3,3,5,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
762,0,7,52,42,38,40,23,9,5,6,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
763,1,8,24,45,55,50,43,3,7,6,6,2,4,5,6,5,2,0,6,0,2,6,3,0,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
764,0,8,47,45,50,49,30,6,3,5,0,0,2,5,3,0,3,3,2,0,0,0,0,0,3,5,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
765,0,1,40,33,53,47,34,5,8,5,0,2,0,4,5,3,2,0,3,0,2,2,3,0,3,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
766,0,7,42,41,58,48,42,4,9,4,2,3,2,6,6,5,2,0,3,0,0,3,5,2,4,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
767,0,7,46,34,48,56,37,5,6,6,3,0,6,6,1,5,3,3,3,2,0,2,4,6,2,6,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
768,1,5,44,35,47,38,40,2,6,6,2,3,6,6,6,6,3,0,2,2,3,4,2,3,3,6,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
769,0,6,32,44,47,41,47,7,4,4,6,0,6,6,6,6,3,0,0,0,0,0,0,0,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
770,1,8,46,41,50,46,47,1,8,6,2,2,3,6,2,6,0,0,1,0,0,0,1,0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
771,0,7,42,28,37,43,35,8,9,3,3,0,0,3,3,6,0,0,3,0,5,5,3,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
772,0,5,41,30,33,49,44,5,3,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
773,3,8,48,30,43,39,28,4,7,6,5,3,3,6,6,5,3,0,3,1,6,6,2,1,5,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
774,3,6,46,31,44,41,38,3,5,1,1,0,6,4,6,3,1,1,0,1,0,0,1,6,1,6,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
775,0,3,25,37,50,45,42,2,5,4,2,0,2,6,4,5,0,0,4,2,2,2,5,2,2,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
776,0,7,21,43,52,41,28,4,7,4,0,0,0,6,6,5,0,0,0,0,5,0,4,0,2,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
777,1,7,37,37,40,41,42,2,1,3,6,0,6,6,5,5,2,2,2,3,0,0,2,6,2,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
778,0,7,41,44,51,39,38,4,6,6,4,0,6,6,6,0,3,3,2,0,0,2,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
